CustomerID,성별,나이,금융자산(억),부동산(억),연간수익률(%),투자목표(Purpose),투자기간(InvestmentHorizion),위험선호도(RiskTolerance),신용등급(CreditRating)
2741,M,60s,16.81,18.92,-5.62232427681435,Stable,Short,Safe,AAA
2742,M,40s,42.63,30.38,-5.512035601902832,Growth,Short,Active,AA
2743,M,60s,17.84,33.23,2.085891936982076,Stable,Long,Neutral,AAA
2744,M,50s,6.49,41.26,-5.6237398668186,Retire,Medium,Active,AAA
2745,F,50s,25.12,34.24,-1.703787946624813,Growth,Long,Neutral,AA
2746,F,60s,10.12,22.55,-1.984732739632012,Stable,Short,Neutral,BBB
2747,M,40s,35.28,45.09,10.075207292072076,Stable,Medium,Safe,AA
2748,M,60s,11.59,50.38,-3.1814791281356336,Retire,Medium,Neutral,AAA
2749,F,50s,20.28,16.63,-3.4986683545517594,Stable,Long,Safe,AAA
2750,F,60s,34.68,48.61,-2.982151400502575,Stable,Medium,Safe,BBB
2751,M,40s,25.28,96.79,0.6276454302312384,Inheritance,Medium,Avoid,BBB
2752,F,60s,36.61,62.51,-1.3246475142943193,Growth,Long,Avoid,A
2753,M,40s,51.64,76.64,-6.501789568019934,Growth,Long,Safe,AAA
2754,M,50s,11.87,38.66,4.713046170077773,Stable,Long,Neutral,BBB
2755,F,50s,28.46,14.26,5.295308186303105,Stable,Medium,Safe,AAA
2756,M,60s,5.0,15.98,0.8515685998701006,Retire,Long,Safe,AAA
2757,M,50s,36.52,44.16,-2.569835054077718,Growth,Long,Active,AA
2758,F,70+,23.56,77.36,-3.832660404132926,Stable,Long,Neutral,BBB
2759,F,70+,13.64,406.39,1.15044063639409,Growth,Long,Active,A
2760,M,40s,38.57,80.13,-0.9299756895202904,Stable,Long,Active,BBB
2761,M,60s,76.57,11.55,-4.140622247322123,Retire,Long,Avoid,A
2762,M,40s,20.47,16.6,13.71271675484753,Retire,Short,Aggressive,AA
2763,F,50s,14.07,257.41,-5.173298069422905,Growth,Long,Avoid,AA
2764,M,60s,34.19,27.3,1.2459203014180575,Retire,Long,Active,AA
2765,M,60s,10.29,34.56,-6.88226083255592,Retire,Long,Neutral,AAA
2766,F,60s,17.67,13.95,1.605136980259836,Inheritance,Long,Neutral,AAA
2767,M,50s,79.67,135.45,0.7739699796577515,Growth,Long,Neutral,A
2768,M,50s,31.49,51.95,-5.461824081673483,Retire,Long,Active,A
2769,M,40s,6.66,16.49,4.657122768156019,Retire,Short,Neutral,AA
2770,F,60s,7.12,13.54,7.47686789434554,Retire,Long,Neutral,BBB
2771,M,50s,34.11,43.66,6.74685580392087,Stable,Medium,Safe,A
2772,M,60s,59.73,34.46,-7.474847014608277,Growth,Long,Neutral,A
2773,F,50s,8.21,70.03,-1.6989591273807614,Retire,Long,Safe,AA
2774,M,50s,42.94,54.18,1.6480867783671416,Growth,Long,Neutral,A
2775,M,50s,86.86,26.1,-3.312716963383356,Retire,Short,Neutral,A
2776,M,40s,135.68,20.3,3.3886216773150624,Retire,Medium,Safe,AAA
2777,M,50s,39.06,28.68,-3.338893540843457,Inheritance,Long,Neutral,A
2778,M,60s,44.95,20.17,-8.839262219992206,Retire,Short,Neutral,AA
2779,M,70+,5.44,29.45,-5.068923622574717,Growth,Medium,Active,A
2780,M,50s,160.74,33.61,5.492268866660299,Growth,Long,Safe,AAA
2781,M,50s,18.91,14.76,10.400431708123502,Retire,Short,Active,A
2782,F,40s,14.2,58.42,0.1458514735175775,Stable,Short,Aggressive,AAA
2783,F,70+,24.43,23.73,3.9602441271693545,Stable,Long,Active,AAA
2784,F,40s,100.42,15.52,3.165534417769278,Inheritance,Long,Active,A
2785,F,70+,175.29,24.13,11.029270792659718,Stable,Long,Neutral,BBB
2786,M,50s,33.13,41.18,3.839876517917018,Stable,Long,Avoid,AA
2787,F,50s,66.58,35.69,6.162978490479043,Retire,Long,Neutral,BBB
2788,M,70+,31.02,48.42,-1.2159776210223685,Growth,Medium,Neutral,AAA
2789,F,40s,13.06,74.33,2.0633346551371057,Retire,Long,Active,AA
2790,F,60s,97.65,107.17,15.881112713298885,Retire,Medium,Neutral,A
2791,F,50s,18.22,42.82,4.341788126060386,Other,Medium,Neutral,A
2792,F,50s,102.35,12.65,2.259433740759942,Retire,Medium,Neutral,AA
2793,M,50s,84.68,25.99,3.5491935875327174,Retire,Long,Safe,AA
2794,M,60s,48.97,13.41,2.9150695519823744,Growth,Long,Safe,AAA
2795,M,60s,129.44,152.5,-2.0665521705065304,Growth,Medium,Neutral,AAA
2796,M,40s,178.73,198.08,3.5360669398562417,Retire,Medium,Safe,AAA
2797,M,70+,26.04,59.46,-3.6890731684737887,Retire,Long,Safe,AAA
2798,F,40s,15.69,71.71,-6.809390151817862,Retire,Short,Neutral,A
2799,F,50s,6.74,41.51,1.8361301409997035,Retire,Long,Neutral,A
2800,M,50s,180.5,46.04,2.948191784863408,Growth,Medium,Neutral,AAA
2801,F,40s,21.08,7.86,-1.0613010828727787,Stable,Medium,Active,AA
2802,F,40s,74.29,30.98,0.0508990621121752,Growth,Medium,Safe,AAA
2803,F,70+,16.56,14.98,4.595911955331489,Stable,Medium,Safe,BBB
2804,F,50s,102.58,42.66,-0.9758206877877762,Growth,Long,Neutral,A
2805,M,40s,17.11,31.39,1.8165062436985344,Stable,Long,Active,AAA
2806,F,40s,11.55,190.97,6.128385016149807,Inheritance,Medium,Neutral,AAA
2807,F,60s,25.36,75.56,-4.096305381075949,Stable,Long,Avoid,AAA
2808,M,70+,19.58,42.78,-1.2029460727139285,Growth,Long,Neutral,AA
2809,M,50s,48.28,26.04,-5.866021592874637,Stable,Medium,Active,BBB
2810,F,40s,28.76,149.67,-3.7003012746882,Stable,Long,Safe,BBB
2811,M,50s,49.51,32.23,0.899605193800812,Growth,Long,Avoid,AAA
2812,F,40s,23.74,44.63,3.745863326038723,Retire,Short,Neutral,A
2813,F,40s,17.6,34.4,0.1417601085781816,Stable,Medium,Avoid,AAA
2814,M,50s,18.79,23.02,1.1532114323422382,Growth,Long,Neutral,AA
2815,M,50s,153.85,34.22,10.688859619196744,Growth,Long,Avoid,AAA
2816,F,50s,35.88,5.66,-3.436466031068164,Stable,Medium,Safe,AAA
2817,M,50s,6.13,8.22,-6.411088534044074,Stable,Medium,Safe,AA
2818,M,70+,19.76,45.36,3.76157994344406,Retire,Medium,Safe,AA
2819,M,70+,32.38,135.83,7.980624969904659,Inheritance,Medium,Safe,AA
2820,M,60s,131.15,45.3,-4.071966577037378,Stable,Short,Active,A
2821,F,50s,68.24,17.32,26.471752700688555,Growth,Short,Avoid,AAA
2822,M,50s,14.33,9.04,-1.778370480012692,Retire,Medium,Neutral,BBB
2823,F,50s,207.41,67.09,-4.637643573614458,Retire,Long,Active,AAA
2824,M,60s,29.23,19.88,-3.773699541714237,Stable,Short,Safe,AAA
2825,M,50s,81.21,59.08,2.334629642794384,Growth,Short,Safe,AA
2826,F,70+,11.89,47.03,1.4476484107035947,Stable,Short,Neutral,AA
2827,F,70+,5.0,50.93,2.3263792451114984,Retire,Medium,Safe,AA
2828,M,50s,9.71,34.13,2.3080047904252776,Retire,Short,Neutral,AAA
2829,M,60s,5.0,46.77,0.0499727999213162,Retire,Long,Active,AA
2830,M,40s,162.34,29.74,18.7104612383344,Retire,Medium,Safe,AAA
2831,M,50s,35.57,18.69,4.752794120635873,Retire,Medium,Neutral,A
2832,F,50s,14.3,13.91,4.063644898335417,Growth,Long,Active,AAA
2833,M,50s,43.04,5.0,8.77502398073906,Stable,Long,Avoid,AAA
2834,M,70+,34.86,28.13,-1.008036535877721,Stable,Short,Avoid,AA
2835,M,40s,49.24,129.99,1.6387605127471838,Inheritance,Medium,Neutral,BBB
2836,F,50s,78.86,63.88,7.392625440626133,Stable,Long,Aggressive,AA
2837,F,60s,23.76,40.65,0.4653976547850824,Inheritance,Long,Safe,AA
2838,M,60s,14.82,17.11,9.473776946059688,Retire,Medium,Safe,AA
2839,F,50s,58.1,81.26,6.23332579900493,Stable,Short,Avoid,A
2840,M,70+,56.93,29.74,0.7703627278068836,Stable,Medium,Safe,AA
2841,M,60s,32.48,136.65,-2.3403756847734325,Stable,Medium,Avoid,AAA
2842,F,50s,171.06,13.69,-0.1717582003181283,Stable,Medium,Safe,A
2843,F,40s,21.11,16.86,4.425516912182559,Retire,Long,Neutral,BBB
2844,F,50s,14.59,15.45,4.301999205324214,Growth,Medium,Aggressive,BBB
2845,M,60s,41.87,8.72,7.540571933071338,Stable,Short,Active,AA
2846,M,60s,17.46,14.25,0.0127606775959021,Retire,Long,Active,AAA
2847,F,60s,44.54,36.34,1.8486907614031711,Stable,Long,Safe,AA
2848,M,50s,15.39,17.44,3.664398836621996,Growth,Short,Avoid,A
2849,M,40s,21.75,5.0,0.3165886428526887,Retire,Long,Neutral,BBB
2850,M,40s,136.0,87.08,1.2658263837498795,Retire,Medium,Neutral,AA
2851,F,50s,21.66,7.27,1.6092410486968411,Growth,Medium,Neutral,A
2852,M,60s,15.81,56.28,7.192302395301486,Inheritance,Long,Safe,AAA
2853,M,60s,76.44,34.06,0.2803334162792437,Retire,Medium,Neutral,AA
2854,F,50s,12.93,222.66,-0.577303113230565,Inheritance,Long,Safe,BBB
2855,M,50s,17.21,81.23,2.605398515512647,Stable,Medium,Neutral,AAA
2856,M,50s,47.52,21.03,-1.2767010541204993,Inheritance,Short,Avoid,A
2857,M,50s,63.48,17.6,-0.6560161487729199,Growth,Long,Active,A
2858,M,50s,79.55,128.05,0.4479290163029947,Growth,Medium,Avoid,BBB
2859,M,40s,16.48,8.77,1.8358232586852097,Growth,Short,Active,A
2860,M,40s,48.27,39.32,-10.392972462110272,Retire,Long,Active,A
2861,F,40s,20.64,29.43,-0.5917329275813121,Retire,Short,Neutral,BBB
2862,M,40s,18.46,24.32,8.723509727840772,Stable,Medium,Aggressive,AAA
2863,F,40s,78.46,45.52,-1.2339511381202817,Retire,Long,Avoid,A
2864,M,60s,19.3,39.28,-0.3178578771621532,Stable,Short,Neutral,AA
2865,M,50s,37.43,49.98,8.718980582463164,Inheritance,Long,Active,BBB
2866,M,70+,33.94,37.53,2.864425632166734,Retire,Long,Safe,A
2867,M,40s,12.72,48.23,-3.837925006202081,Stable,Short,Neutral,A
2868,F,50s,64.9,36.02,16.345991602593802,Stable,Medium,Safe,BBB
2869,M,50s,46.91,18.29,10.99229594342832,Growth,Long,Neutral,AAA
2870,M,40s,6.12,33.23,-2.971655988864619,Retire,Medium,Active,AA
2871,F,60s,37.41,17.41,-3.3211492373321883,Retire,Long,Neutral,A
2872,F,40s,16.15,16.41,4.935986282131366,Growth,Medium,Avoid,A
2873,F,70+,72.07,24.47,-1.222341442328334,Growth,Short,Active,AA
2874,M,70+,9.43,29.74,2.197967160230508,Growth,Short,Safe,AAA
2875,F,50s,22.53,34.18,2.7146609327775906,Growth,Long,Active,AAA
2876,M,50s,40.03,75.55,-1.5171159761108275,Stable,Medium,Aggressive,AA
2877,M,60s,31.3,21.14,7.866898644956066,Growth,Long,Active,BBB
2878,M,50s,55.17,39.53,-6.989509241801006,Stable,Long,Neutral,AAA
2879,M,60s,8.89,36.83,5.176597630961366,Retire,Short,Neutral,BBB
2880,M,40s,112.34,19.15,11.73945497929363,Stable,Medium,Neutral,AA
2881,M,40s,45.61,35.39,-3.714243442535048,Retire,Medium,Neutral,AA
2882,F,50s,88.92,81.65,1.3182768156126512,Stable,Long,Safe,AAA
2883,M,50s,60.3,39.17,7.812399245602553,Retire,Long,Safe,A
2884,M,70+,29.69,40.61,10.6890302366085,Stable,Short,Neutral,A
2885,M,40s,10.73,17.55,6.125561784287337,Stable,Medium,Neutral,AA
2886,F,60s,19.09,194.8,5.9749964524459465,Growth,Medium,Neutral,AA
2887,M,50s,106.87,18.48,4.914401586957395,Stable,Short,Neutral,AAA
2888,M,50s,90.77,7.38,12.676899875306248,Inheritance,Long,Neutral,AA
2889,F,50s,18.25,71.82,4.266946917441516,Retire,Medium,Neutral,A
2890,F,50s,5.0,29.86,5.456722005138204,Growth,Medium,Safe,A
2891,M,40s,25.28,25.21,-2.4880350506906623,Growth,Long,Safe,BBB
2892,F,50s,23.8,20.27,2.377600341592068,Inheritance,Medium,Safe,AAA
2893,F,60s,24.54,178.49,9.86963563147798,Stable,Medium,Neutral,AAA
2894,F,50s,45.73,45.56,4.899759055533615,Stable,Medium,Avoid,AAA
2895,M,50s,60.4,54.31,8.744557770255934,Retire,Long,Neutral,BBB
2896,F,60s,66.17,38.33,-5.0416778872077295,Retire,Medium,Safe,BBB
2897,M,60s,42.8,42.23,-8.579365141802253,Stable,Short,Safe,AA
2898,M,50s,7.09,116.6,4.877456994907603,Growth,Short,Neutral,AA
2899,M,50s,22.81,26.42,8.489282307918145,Retire,Short,Avoid,A
2900,M,70+,189.29,8.92,20.02181984063673,Retire,Short,Neutral,AAA
2901,M,60s,40.42,72.33,4.911137889910022,Retire,Medium,Active,AAA
2902,F,50s,40.22,51.78,-0.0456455393748611,Retire,Medium,Neutral,AA
2903,M,50s,39.95,36.5,-0.6980933080710794,Inheritance,Medium,Neutral,AAA
2904,M,60s,41.78,50.59,7.05747787101052,Growth,Medium,Neutral,AA
2905,M,40s,5.0,23.72,-1.8807742237352376,Stable,Long,Safe,A
2906,M,70+,24.74,33.74,-3.5333198468128324,Retire,Long,Neutral,BBB
2907,F,40s,29.07,29.41,-7.601884254518976,Inheritance,Medium,Safe,AAA
2908,M,60s,83.53,19.45,5.165065193772866,Retire,Short,Safe,BBB
2909,M,50s,31.13,96.57,7.386608885825963,Growth,Short,Safe,AA
2910,M,50s,8.03,9.29,-1.5002671624956831,Inheritance,Medium,Neutral,AA
2911,M,70+,42.27,277.22,-9.807817593420063,Stable,Medium,Neutral,AA
2912,M,50s,15.75,72.94,0.3320649320679214,Retire,Short,Active,A
2913,F,50s,11.32,6.68,-2.19566461771854,Retire,Medium,Neutral,BBB
2914,F,40s,15.37,27.07,7.827763639200747,Inheritance,Long,Safe,BBB
2915,M,40s,46.25,28.45,1.610626812573801,Retire,Short,Neutral,BBB
2916,F,50s,82.02,47.12,-0.1795774376687875,Stable,Long,Neutral,A
2917,F,60s,44.09,13.59,7.522644491050068,Growth,Long,Safe,BBB
2918,F,40s,49.68,34.08,-1.9835796497006508,Growth,Long,Safe,AAA
2919,M,40s,43.75,29.7,4.126152297907537,Stable,Long,Neutral,A
2920,M,50s,32.49,17.05,6.880360889855086,Retire,Short,Neutral,A
2921,M,60s,52.33,15.04,1.3211671471530462,Stable,Short,Neutral,BBB
2922,F,60s,5.0,75.71,6.9233319786867975,Retire,Short,Neutral,A
2923,F,40s,32.75,7.19,0.0130130564628183,Retire,Short,Safe,BBB
2924,M,40s,12.99,50.91,6.061194531831582,Growth,Medium,Safe,AA
2925,M,70+,75.97,67.88,-16.214106090057378,Retire,Long,Active,AAA
2926,F,50s,26.64,27.2,-8.942848256056601,Retire,Medium,Safe,AA
2927,F,70+,30.72,34.71,4.825343671949844,Stable,Medium,Avoid,A
2928,F,70+,8.99,94.36,-4.626741275493829,Stable,Long,Neutral,AAA
2929,F,60s,67.59,17.56,16.127984184492593,Growth,Short,Neutral,A
2930,M,40s,49.49,19.27,2.9278136309674574,Growth,Medium,Neutral,AAA
2931,M,60s,46.78,21.2,15.131860820711186,Growth,Medium,Neutral,BBB
2932,F,60s,15.64,94.52,4.612484770223113,Growth,Long,Aggressive,AA
2933,M,60s,16.14,105.96,-4.257444865664684,Growth,Long,Safe,BBB
2934,M,50s,35.83,9.43,4.936806059653343,Retire,Long,Neutral,A
2935,F,50s,17.19,81.91,16.957020538104395,Stable,Short,Neutral,A
2936,M,40s,42.43,69.2,-0.3544582920675942,Growth,Long,Avoid,A
2937,F,50s,5.32,134.05,4.303812470832358,Retire,Medium,Neutral,AA
2938,M,60s,20.29,46.83,-2.7745272829910905,Retire,Long,Neutral,A
2939,F,50s,126.14,31.82,0.3101128415204934,Stable,Long,Neutral,AAA
2940,M,50s,42.59,92.82,1.0684188174819864,Stable,Long,Active,BBB
2941,M,50s,34.24,62.12,4.796505318401922,Stable,Long,Neutral,AAA
2942,F,60s,146.67,249.74,8.423199922723136,Growth,Short,Neutral,BBB
2943,M,70+,5.0,78.48,-0.9530292794599382,Stable,Medium,Active,BBB
2944,F,40s,15.61,38.02,7.801391243315026,Inheritance,Long,Neutral,AA
2945,F,50s,21.74,11.51,-5.076148391909252,Stable,Short,Neutral,AAA
2946,M,40s,59.54,19.63,1.811259552707112,Stable,Long,Neutral,AAA
2947,M,60s,60.37,9.09,8.319456885175104,Retire,Long,Neutral,AAA
2948,M,60s,14.99,27.29,-0.5886298565801584,Stable,Medium,Neutral,A
2949,M,70+,66.58,76.21,2.122875521507206,Growth,Long,Safe,AA
2950,F,50s,21.7,33.01,-0.0924678838889803,Stable,Short,Active,A
2951,F,70+,78.99,83.06,0.1608578866618693,Retire,Medium,Safe,AA
2952,F,40s,13.12,44.87,5.413473515538225,Stable,Medium,Neutral,A
2953,F,60s,27.15,23.04,9.065990125772403,Retire,Medium,Safe,AA
2954,M,40s,20.24,35.83,-3.4228687568805483,Stable,Long,Neutral,AA
2955,F,70+,69.74,50.65,11.870504070798171,Stable,Medium,Aggressive,AAA
2956,F,50s,19.72,37.54,1.5930964195609576,Stable,Long,Active,BBB
2957,F,60s,28.96,37.93,-5.2664229309160815,Growth,Short,Neutral,AAA
2958,F,60s,44.95,16.57,-0.9047373793941492,Growth,Long,Neutral,A
2959,M,40s,46.35,22.43,3.7461760703884073,Stable,Long,Neutral,AA
2960,F,40s,60.92,252.8,0.5585778857625456,Stable,Medium,Safe,AAA
2961,M,70+,35.48,100.04,4.397762405392802,Growth,Long,Safe,AA
2962,M,50s,21.44,8.79,-5.70501909974822,Growth,Long,Neutral,AAA
2963,M,40s,22.65,5.0,2.735035818974585,Retire,Long,Active,AA
2964,F,50s,30.59,35.47,-5.386252766061728,Stable,Long,Neutral,BBB
2965,F,60s,36.59,74.0,-0.1786821377588121,Stable,Long,Neutral,BBB
2966,F,40s,26.64,20.74,2.6666320597572124,Retire,Long,Active,AAA
2967,F,50s,30.43,83.05,8.941301646906009,Retire,Medium,Neutral,BBB
2968,M,40s,8.9,34.94,3.177248191837445,Retire,Short,Safe,AA
2969,F,50s,51.11,28.6,0.6958593813815916,Growth,Long,Safe,AAA
2970,M,70+,34.64,65.4,-0.4937876972532118,Stable,Short,Safe,AA
2971,M,70+,66.79,20.52,5.029986658021457,Stable,Medium,Neutral,AAA
2972,M,60s,29.97,25.58,-5.840278038456559,Growth,Short,Safe,BBB
2973,F,40s,7.46,60.53,6.750469494039124,Growth,Medium,Neutral,AAA
2974,F,70+,22.49,32.19,1.6200194806699877,Stable,Medium,Active,AA
2975,M,50s,25.54,184.55,9.183477319938516,Stable,Long,Safe,AA
2976,M,40s,54.29,61.83,5.984079659670538,Retire,Long,Safe,AAA
2977,F,70+,5.72,58.32,1.4826664610349427,Stable,Short,Neutral,AAA
2978,M,60s,30.97,31.67,20.025560043427127,Stable,Long,Safe,AA
2979,F,60s,45.19,72.77,-7.886838694258225,Stable,Short,Neutral,AA
2980,F,60s,17.65,24.77,2.780510585807061,Stable,Short,Neutral,AAA
2981,M,50s,31.81,42.7,6.629855596178524,Growth,Long,Neutral,AA
2982,M,50s,18.14,14.52,-4.659269361329033,Stable,Long,Active,AAA
2983,F,60s,16.72,84.39,5.46882473595145,Stable,Short,Safe,AAA
2984,F,50s,21.61,43.01,1.6155413320793288,Retire,Medium,Safe,AAA
2985,M,50s,16.97,197.21,4.557740957727519,Growth,Short,Active,A
2986,F,60s,51.77,285.17,-2.2417679309189698,Growth,Long,Safe,AA
2987,M,60s,16.64,65.82,-10.187921515215326,Growth,Medium,Safe,A
2988,M,50s,14.55,35.22,-3.274505745130174,Other,Medium,Active,BBB
2989,F,60s,123.27,14.13,4.064484315033701,Retire,Long,Safe,BBB
2990,F,60s,64.62,74.76,-2.758600260599331,Retire,Long,Safe,AAA
2991,M,60s,6.76,40.02,17.053800493861495,Stable,Long,Neutral,A
2992,F,50s,16.25,53.74,-3.6440671867353225,Retire,Long,Avoid,AA
2993,M,50s,36.38,157.09,10.949973442718708,Retire,Medium,Neutral,BBB
2994,M,50s,38.82,15.77,3.1082557393650623,Stable,Long,Neutral,BBB
2995,M,40s,9.09,14.41,6.959102971963782,Retire,Medium,Neutral,A
2996,F,50s,75.71,26.77,3.836791778996584,Retire,Long,Safe,AA
2997,M,50s,57.98,69.34,15.423254465163971,Inheritance,Medium,Active,BBB
2998,M,50s,44.06,54.56,-3.651115361511725,Retire,Long,Safe,AAA
2999,M,70+,88.71,14.79,-4.608177532974755,Retire,Medium,Neutral,AA
3000,F,40s,43.03,65.42,2.612176467748495,Retire,Medium,Active,AA
3001,F,60s,42.9,11.23,23.59653203306136,Growth,Short,Neutral,BBB
3002,F,60s,104.18,15.58,-1.9748196848387245,Growth,Long,Safe,BBB
3003,M,40s,72.31,29.85,1.2030194851944565,Retire,Medium,Avoid,AA
3004,F,70+,15.28,20.12,0.1273309855762239,Retire,Short,Aggressive,A
3005,M,60s,49.73,73.76,-1.3378718755819308,Growth,Medium,Neutral,AA
3006,F,50s,17.61,42.85,-6.3932488947683215,Retire,Medium,Active,AA
3007,F,60s,44.85,162.23,2.1369422181216624,Other,Long,Neutral,A
3008,M,50s,43.87,26.51,15.279412535342884,Stable,Medium,Safe,A
3009,F,60s,9.91,29.67,-0.0956543939233833,Retire,Short,Safe,AA
3010,M,40s,27.18,98.43,1.5215881611212234,Growth,Long,Active,AA
3011,M,60s,37.05,30.51,1.8938469135396208,Stable,Long,Neutral,AAA
3012,M,50s,21.14,127.05,0.8644441757750476,Retire,Long,Safe,AAA
3013,M,60s,38.54,53.88,3.880221070451295,Stable,Long,Neutral,A
3014,M,50s,57.1,5.0,14.72875235584594,Growth,Short,Safe,AA
3015,F,60s,29.24,95.57,28.53557278020236,Retire,Long,Safe,AA
3016,M,60s,35.86,75.3,4.516630985508652,Stable,Long,Neutral,A
3017,F,50s,90.63,77.96,-1.8334533170621607,Retire,Long,Safe,A
3018,M,60s,43.75,5.93,13.91505132857489,Growth,Long,Safe,A
3019,M,50s,35.19,18.23,-1.156676640495391,Stable,Medium,Neutral,AA
3020,F,70+,13.92,19.5,10.216745077082743,Retire,Medium,Neutral,AAA
3021,M,50s,51.26,15.53,1.4891301055409034,Stable,Long,Safe,BBB
3022,M,60s,39.02,158.81,-6.74660461803337,Growth,Short,Avoid,A
3023,F,60s,83.68,32.77,12.771072952865923,Growth,Long,Aggressive,AA
3024,M,50s,31.11,32.04,2.9340859638055106,Stable,Long,Avoid,AAA
3025,M,50s,7.01,54.42,6.679499591177862,Growth,Medium,Avoid,BBB
3026,M,50s,7.69,55.28,-2.733304228726208,Stable,Medium,Safe,AA
3027,F,60s,53.98,5.0,-3.4543313630746253,Retire,Medium,Safe,BBB
3028,F,50s,18.99,18.51,3.221229712530937,Growth,Short,Neutral,AAA
3029,F,50s,42.5,9.29,7.015274106767433,Stable,Short,Active,AA
3030,F,60s,32.83,47.48,11.492935210434796,Growth,Short,Neutral,AAA
3031,M,50s,26.22,25.53,-8.12263524312069,Inheritance,Short,Neutral,AA
3032,M,60s,27.74,33.58,21.741527702630425,Stable,Medium,Active,AA
3033,F,50s,14.99,5.1,5.985602862140649,Retire,Medium,Safe,AA
3034,M,40s,29.59,25.06,8.476159795297743,Growth,Long,Neutral,AA
3035,M,60s,18.77,90.34,5.298723287291263,Retire,Long,Neutral,AA
3036,M,40s,22.25,117.74,13.453379370042295,Stable,Short,Safe,A
3037,M,50s,23.13,63.24,5.339512123066048,Retire,Medium,Neutral,BBB
3038,F,70+,24.99,9.96,-3.558022880802602,Retire,Medium,Neutral,A
3039,M,50s,62.66,102.87,15.591229803192054,Growth,Short,Neutral,AAA
3040,M,70+,27.01,63.54,6.923098410829875,Stable,Long,Avoid,AAA
3041,M,70+,67.96,29.8,9.052558512489938,Growth,Medium,Avoid,BBB
3042,F,50s,102.54,5.35,1.4181041639958814,Growth,Medium,Safe,A
3043,M,40s,59.38,78.12,-4.580817351813337,Stable,Long,Avoid,A
3044,M,60s,45.95,19.43,1.9096258642936847,Stable,Long,Neutral,BBB
3045,F,50s,38.92,45.22,-8.55567233171729,Growth,Long,Safe,BBB
3046,F,40s,59.88,35.22,0.714868733051599,Growth,Medium,Neutral,AAA
3047,M,60s,32.18,132.23,-3.378422374295376,Stable,Long,Safe,A
3048,M,40s,65.87,29.58,8.52788201153829,Stable,Long,Neutral,BBB
3049,M,70+,48.97,32.67,3.641324382394129,Stable,Long,Active,A
3050,M,40s,22.47,137.11,-2.565365691962662,Stable,Long,Active,AA
3051,M,40s,61.36,18.31,-0.8812454238520173,Stable,Long,Neutral,AA
3052,M,40s,32.24,68.92,7.065533141372771,Growth,Long,Avoid,A
3053,M,70+,27.52,27.69,-6.8409150599405,Retire,Medium,Safe,A
3054,M,60s,20.47,13.43,3.010065498086356,Inheritance,Medium,Neutral,AAA
3055,F,60s,34.22,33.15,0.0647158777699941,Growth,Long,Aggressive,BBB
3056,F,50s,66.5,61.72,-0.623760106312099,Retire,Long,Neutral,AA
3057,F,50s,61.02,111.98,2.735785693395787,Retire,Long,Neutral,A
3058,M,50s,39.75,124.86,-7.10073532642993,Growth,Medium,Neutral,AA
3059,M,50s,48.41,25.4,6.231557159309076,Growth,Medium,Neutral,AA
3060,F,60s,82.88,13.62,13.765211773005516,Inheritance,Short,Neutral,AAA
3061,M,60s,26.58,24.86,-0.6016874711059605,Retire,Long,Safe,AA
3062,M,50s,12.28,11.43,1.48394431168013,Retire,Short,Avoid,AAA
3063,M,70+,84.85,27.23,-2.300802019455161,Inheritance,Long,Neutral,AA
3064,F,40s,19.61,24.35,-5.402384396780113,Retire,Long,Active,A
3065,F,70+,17.25,63.74,9.300245165885656,Growth,Medium,Neutral,AAA
3066,M,40s,7.12,5.0,-10.252587524731938,Retire,Long,Neutral,AAA
3067,M,50s,47.32,17.11,1.6379284036741826,Growth,Long,Safe,A
3068,F,50s,8.19,17.24,-1.4062939730951074,Retire,Short,Neutral,AA
3069,M,50s,16.44,96.39,-2.6697566211746904,Growth,Medium,Safe,AAA
3070,F,60s,47.97,12.15,2.786783532535231,Stable,Long,Neutral,AAA
3071,F,50s,53.39,40.61,-1.9621003504520007,Inheritance,Medium,Neutral,AAA
3072,F,50s,17.79,29.51,6.269715048971958,Retire,Long,Neutral,AAA
3073,M,60s,26.91,84.67,1.8621559525884068,Retire,Long,Avoid,AA
3074,M,60s,14.91,56.61,4.495047438670752,Retire,Short,Neutral,AAA
3075,M,60s,19.32,36.93,0.5152086249385679,Growth,Medium,Safe,AA
3076,F,50s,37.08,20.1,2.656888932944068,Stable,Short,Safe,AA
3077,F,60s,20.06,6.25,1.1989466750703004,Stable,Short,Neutral,AAA
3078,M,60s,24.65,41.36,3.80483534073528,Retire,Long,Neutral,A
3079,M,50s,9.28,53.38,-6.446936495042143,Stable,Long,Safe,A
3080,F,50s,74.17,8.03,1.3855037438833984,Stable,Short,Active,AAA
3081,F,50s,45.06,10.91,9.806228686345465,Stable,Long,Neutral,AA
3082,F,40s,56.5,41.56,-6.043535348787121,Growth,Medium,Neutral,BBB
3083,M,50s,84.13,44.94,7.523437007803269,Retire,Long,Neutral,AA
3084,M,40s,15.48,13.58,-0.8120869441601619,Growth,Medium,Neutral,AAA
3085,F,60s,22.49,19.75,-3.7568215798709392,Growth,Short,Neutral,AAA
3086,F,60s,6.58,6.34,-1.4783134288540722,Inheritance,Long,Active,AA
3087,M,70+,369.57,114.38,4.990323166453248,Growth,Long,Active,A
3088,M,60s,26.58,10.28,11.235471087587356,Retire,Medium,Neutral,AA
3089,M,40s,68.78,53.95,13.279847132770485,Growth,Medium,Neutral,AA
